id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,assigned_zone
222103014,0683dcd5-4081-43e9-b27e-cba4f6e81f02,2024-06-11 16:14:07,2024-06-11,2024-06-11 20:14:07 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-11 20:14:47 UTC,2024-06-11 20:14:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222103014,https://inaturalist-open-data.s3.amazonaws.com/photos/393391221/medium.jpeg,,,Yuk- another invasive plant,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31435872,-72.87390085,7.0,,,,7.0,,,False,,,Oriental bittersweet,Celastrus orbiculatus,Asian bittersweet,Plantae,64540.0,Garden Boundary
222105727,b53d05b3-92f6-463d-bc76-c104daabb534,2024-06-11 16:26:10,2024-06-11,2024-06-11 20:26:10 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-11 20:28:50 UTC,2024-06-11 20:29:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222105727,https://inaturalist-open-data.s3.amazonaws.com/photos/393396376/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31437088,-72.87389915,5.0,,,,5.0,,,False,,,onions,Allium,onions,Plantae,47357.0,Garden Boundary
222107676,cf3b22d6-853c-47c1-b580-184bb2ced199,2024-06-11 16:30:21,2024-06-11,2024-06-11 20:30:21 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-11 20:39:28 UTC,2024-06-11 20:39:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222107676,https://inaturalist-open-data.s3.amazonaws.com/photos/393400042/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31432858,-72.87386141,8.0,,,,8.0,,open,False,,,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763.0,B
222107751,bfcc83b1-2626-404e-bb95-b85801c57b79,2024-06-11 16:39:26,2024-06-11,2024-06-11 20:39:26 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-11 20:39:56 UTC,2024-12-09 15:06:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222107751,https://inaturalist-open-data.s3.amazonaws.com/photos/393400131/medium.jpeg,,,,4,1,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31438115,-72.87388569,9.0,,,,9.0,,,False,,,Bumble Bees,Bombus,Bumble Bees,Insecta,52775.0,B
222507535,d880cdc0-6717-42f4-9e49-91bbf09e47fa,2024-06-13 15:46:08,2024-06-13,2024-06-13 19:46:08 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-13 19:47:45 UTC,2024-06-15 13:01:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222507535,https://inaturalist-open-data.s3.amazonaws.com/photos/394154913/medium.jpeg,,,,2,0,False,2,"New Haven County, US-CT, US",41.31439474,-72.87369873,7.0,,,,7.0,,,False,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484.0,Garden Boundary
222508358,b4aeae08-9714-40a0-8a3c-87fd4c28195c,2024-06-13 15:49:53,2024-06-13,2024-06-13 19:49:53 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-13 19:51:52 UTC,2024-06-13 19:52:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222508358,https://inaturalist-open-data.s3.amazonaws.com/photos/394156427/medium.jpeg,,,Spicebush swallowtail first instar caterpillar,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3143697,-72.87372834,8.0,,,,8.0,,,False,,,spicebushes,Lindera,spicebushes,Plantae,54794.0,Garden Boundary
223428300,2ff16683-5406-4ad2-9e75-1acc3d99af70,2024-06-17 18:00:14,2024-06-17,2024-06-17 22:00:14 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:01:54 UTC,2024-07-05 20:35:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223428300,https://inaturalist-open-data.s3.amazonaws.com/photos/395885752/medium.jpeg,,,,3,1,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31438115,-72.87376423,6.0,,,,6.0,,open,False,,,Bee-mimic Robber Flies,Laphria,Bee-mimic Robber Flies,Insecta,51575.0,A
223428431,c524ef88-973f-4aec-be86-acadba0e43a3,2024-06-17 18:01:59,2024-06-17,2024-06-17 22:01:59 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:02:54 UTC,2024-06-17 22:03:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223428431,https://inaturalist-open-data.s3.amazonaws.com/photos/395886045/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31448875,-72.87365256,7.0,,,,7.0,,,False,,,Common European Greenbottle Fly,Lucilia sericata,Common European Greenbottle Fly,Insecta,128824.0,Garden Boundary
223428586,ad9bed18-00d2-4976-8f98-402c6d2116fc,2024-06-17 18:03:08,2024-06-17,2024-06-17 22:03:08 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:03:53 UTC,2025-04-05 12:46:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223428586,https://inaturalist-open-data.s3.amazonaws.com/photos/395886396/medium.jpeg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31447371,-72.87375795,5.0,,,,5.0,,,False,,,Condylostylus patibulatus,Condylostylus patibulatus,,Insecta,126214.0,F
223428693,9b9a6fcc-7092-40cc-be80-53404972bf43,2024-06-17 18:04:01,2024-06-17,2024-06-17 22:04:01 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:04:36 UTC,2025-02-20 08:14:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223428693,https://inaturalist-open-data.s3.amazonaws.com/photos/395886657/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31448563,-72.87377049,8.0,,,,8.0,,,False,,,Blue-green Bottle Fly,Lucilia coeruleiviridis,Blue-green Bottle Fly,Insecta,493838.0,F
223428766,49b7cae2-dbb2-4cf2-9270-1b9a39c92270,2024-06-17 18:04:40,2024-06-17,2024-06-17 22:04:40 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:05:10 UTC,2025-01-12 03:25:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223428766,https://inaturalist-open-data.s3.amazonaws.com/photos/395886871/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31447619,-72.87378318,8.0,,,,8.0,,,False,,,Condylostylus,Condylostylus,,Insecta,122222.0,C
223428869,bc97f973-29b2-4969-b25d-61d971998814,2024-06-17 18:05:11,2024-06-17,2024-06-17 22:05:11 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:05:36 UTC,2024-06-17 22:05:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223428869,https://inaturalist-open-data.s3.amazonaws.com/photos/395887015/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3144604,-72.87379467,5.0,,,,5.0,,,False,,,Oval Ambersnail,Novisuccinea ovalis,Oval Ambersnail,Mollusca,171932.0,C
223431722,5ad4b842-8292-4655-947c-97534227ccbe,2024-06-17 18:21:17,2024-06-17,2024-06-17 22:21:17 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:22:57 UTC,2024-09-25 16:19:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223431722,https://inaturalist-open-data.s3.amazonaws.com/photos/395892948/medium.jpeg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31440749,-72.87379564,5.0,,,,5.0,,,False,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484.0,A
223432334,cfa969f2-17f3-4533-af97-f5f4d6dcfe1a,2024-06-17 18:25:43,2024-06-17,2024-06-17 22:25:43 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:26:24 UTC,2025-02-14 02:24:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223432334,https://inaturalist-open-data.s3.amazonaws.com/photos/395893978/medium.jpeg,,,,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31434296,-72.8738352,5.0,,,,5.0,,,False,,,Condylostylus,Condylostylus,,Insecta,122222.0,Garden Boundary
223433925,b7ff9527-b734-4587-bba1-9ea9fc2e0d49,2024-06-17 18:35:42,2024-06-17,2024-06-17 22:35:42 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:36:23 UTC,2024-06-20 00:07:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223433925,https://inaturalist-open-data.s3.amazonaws.com/photos/395897202/medium.jpeg,,,,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31447416,-72.87379805,4.0,,,,4.0,,,False,,,Red Milkweed Beetle,Tetraopes tetrophthalmus,Red Milkweed Beetle,Insecta,118559.0,C
223434264,cab68cf0-b4c4-419f-beea-955daa1f226b,2024-06-17 18:37:34,2024-06-17,2024-06-17 22:37:34 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:38:56 UTC,2025-03-16 03:56:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223434264,https://inaturalist-open-data.s3.amazonaws.com/photos/395897937/medium.jpeg,,,,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31442586,-72.87377944,8.0,,,,8.0,,open,False,,,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215.0,Garden Boundary
223435219,46b4e620-431c-41d9-a7b6-54305f068afa,2024-06-17 18:44:51,2024-06-17,2024-06-17 22:44:51 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:45:37 UTC,2024-06-17 22:45:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223435219,https://inaturalist-open-data.s3.amazonaws.com/photos/395900115/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3143774,-72.87402673,5.0,,,,5.0,,open,False,,,red osier dogwood,Cornus sericea,red osier dogwood,Plantae,53387.0,Garden Boundary
223435544,58a3bce0-bd3e-4e95-bae2-b72538872afe,2024-06-17 18:46:47,2024-06-17,2024-06-17 22:46:47 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:48:07 UTC,2024-06-17 22:48:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223435544,https://inaturalist-open-data.s3.amazonaws.com/photos/395900863/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31435078,-72.87397607,7.0,,,,7.0,,open,False,,,broadleaf arrowhead,Sagittaria latifolia,broadleaf arrowhead,Plantae,48070.0,Garden Boundary
223435735,6dc420a3-82b5-465b-afda-1d7bea941e8c,2024-06-17 18:48:07,2024-06-17,2024-06-17 22:48:07 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:49:11 UTC,2024-06-17 22:49:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223435735,https://inaturalist-open-data.s3.amazonaws.com/photos/395901178/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31435193,-72.87405576,5.0,,,,5.0,,,False,,,curled dock,Rumex crispus,curly dock,Plantae,53197.0,Garden Boundary
223435843,dccb3468-5148-4e08-b5f7-0015843f80e5,2024-06-17 18:49:11,2024-06-17,2024-06-17 22:49:11 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:49:44 UTC,2024-06-17 22:49:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223435843,https://inaturalist-open-data.s3.amazonaws.com/photos/395901390/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31432701,-72.87400729,5.0,,,,5.0,,open,False,,,annual fleabane,Erigeron annuus,annual fleabane,Plantae,76897.0,G
223436207,0c9b9c75-1eee-4af2-bdb6-ab5407504e76,2024-06-17 18:51:08,2024-06-17,2024-06-17 22:51:08 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-17 22:51:48 UTC,2024-06-17 22:51:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223436207,https://inaturalist-open-data.s3.amazonaws.com/photos/395902023/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31449752,-72.87397582,5.0,,,,5.0,,,False,,,daisy fleabane,Erigeron strigosus,daisy fleabane,Plantae,76942.0,outside
224070386,331a8338-d5ac-4e1d-b307-05a66803ebc7,2024-06-20 18:18:00,2024-06-20,2024-06-20 22:18:00 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-20 22:19:46 UTC,2024-06-20 22:19:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/224070386,https://inaturalist-open-data.s3.amazonaws.com/photos/397085743/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3143449,-72.87382524,5.0,,,,5.0,,,False,,,Condylostylus,Condylostylus,,Insecta,122222.0,Garden Boundary
224070692,6dff35c2-86e1-4bce-8f26-813e2f6c15ef,2024-06-20 18:20:26,2024-06-20,2024-06-20 22:20:26 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-20 22:21:40 UTC,2024-06-20 22:21:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/224070692,https://inaturalist-open-data.s3.amazonaws.com/photos/397086324/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3144264,-72.87378041,8.0,,,,8.0,,,False,,,Common European Greenbottle Fly,Lucilia sericata,Common European Greenbottle Fly,Insecta,128824.0,Garden Boundary
224186625,9d6e2e2b-fd75-49be-9d53-aaa2f2013243,2024-06-21 08:57:52,2024-06-21,2024-06-21 12:57:52 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-21 14:15:03 UTC,2025-12-26 15:55:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/224186625,https://inaturalist-open-data.s3.amazonaws.com/photos/397305540/medium.jpeg,,,Eastern Black swallowtail on rue,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3143432376,-72.8737846389,103.0,,,,103.0,,open,False,gps,gps,Black Swallowtail,Papilio polyxenes,Black Swallowtail,Insecta,58523.0,Garden Boundary
224362274,917df574-8b93-4b39-8f47-e78012ffd5f5,2024-06-22 06:55:29,2024-06-22,2024-06-22 10:55:29 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-22 10:55:47 UTC,2024-06-22 10:55:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/224362274,https://inaturalist-open-data.s3.amazonaws.com/photos/397643932/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31441107,-72.87390108,4.0,,,,4.0,,,False,,,gray dogwood,Cornus racemosa,gray dogwood,Plantae,320160.0,Garden Boundary
224879932,202f5f71-f6dc-4fab-974b-bdfe1955f64c,2024-06-24 09:58:09,2024-06-24,2024-06-24 13:58:09 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-24 13:58:44 UTC,2024-06-24 13:58:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/224879932,https://inaturalist-open-data.s3.amazonaws.com/photos/398627430/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31430196,-72.87383627,4.0,,,,4.0,,,False,,,Perennial Candytuft,Iberis sempervirens,Perennial Candytuft,Plantae,164028.0,Garden Boundary
225613074,c240b9c3-71f9-49d5-b8c4-c1e3c6b3a457,2024-06-27 19:04:14,2024-06-27,2024-06-27 23:04:14 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-27 23:04:47 UTC,2026-01-13 19:08:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225613074,https://inaturalist-open-data.s3.amazonaws.com/photos/400023493/medium.jpeg,,,,3,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31447019,-72.87384347,9.0,,,,9.0,,,False,,,Oenoprason,Oenoprason,,Plantae,1524916.0,C
225613204,c8b6a7b4-8563-4582-bb27-2b5ddfff2fc2,2024-06-27 19:05:24,2024-06-27,2024-06-27 23:05:24 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-27 23:05:43 UTC,2024-06-27 23:05:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225613204,https://inaturalist-open-data.s3.amazonaws.com/photos/400023817/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31446903,-72.87386879,7.0,,,,7.0,,open,False,,,annual fleabane,Erigeron annuus,annual fleabane,Plantae,76897.0,Garden Boundary
225614037,38d8fc63-d808-4ce8-8f07-ac73bf9edca8,2024-06-27 19:06:24,2024-06-27,2024-06-27 23:06:24 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-27 23:12:13 UTC,2024-06-27 23:12:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225614037,https://inaturalist-open-data.s3.amazonaws.com/photos/400025652/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31445137,-72.87387809,6.0,,,,6.0,,open,False,,,common jewelweed,Impatiens capensis,common jewelweed,Plantae,47888.0,Garden Boundary
225616588,4868ce33-9ae4-4d5a-80ac-d2aa1271584a,2024-06-27 19:30:30,2024-06-27,2024-06-27 23:30:30 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-27 23:31:01 UTC,2025-03-16 03:59:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225616588,https://inaturalist-open-data.s3.amazonaws.com/photos/400030949/medium.jpeg,,,,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31436919,-72.87375464,6.0,,,,6.0,,open,False,,,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215.0,Garden Boundary
225623123,aa45ecc3-e13b-441a-a10e-0d8c8cdebf3f,2024-06-27 20:13:25,2024-06-27,2024-06-28 00:13:25 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 00:13:49 UTC,2024-06-28 00:13:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225623123,https://inaturalist-open-data.s3.amazonaws.com/photos/400043322/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31437084,-72.87382232,7.0,,,,7.0,,open,False,,,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763.0,Garden Boundary
225624555,d1d218b3-31e6-427e-acad-a470393aaa0f,2024-06-27 20:22:30,2024-06-27,2024-06-28 00:22:30 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 00:23:23 UTC,2024-07-10 23:41:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225624555,https://inaturalist-open-data.s3.amazonaws.com/photos/400046174/medium.jpeg,,,Invasive tree huge on vacant lot where we have started a butterfly garden 100 ft away,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31429031,-72.87421036,5.0,,,,5.0,,,False,,,tree-of-heaven,Ailanthus altissima,tree-of-heaven,Plantae,57278.0,outside
225624852,de6fc98b-d9ec-445f-a739-37a68ab0af2b,2024-06-27 20:23:31,2024-06-27,2024-06-28 00:23:31 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 00:25:14 UTC,2024-06-28 00:25:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225624852,https://inaturalist-open-data.s3.amazonaws.com/photos/400046760/medium.jpeg,,,Others nearby along Hemingway Creek,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31428279,-72.87422935,7.0,,,,7.0,,open,False,,,Eastern Cottonwood,Populus deltoides,Eastern Cottonwood,Plantae,52119.0,outside
225745233,f1859a61-1a69-47bb-af44-cb4d9fb4e4d4,2024-06-28 12:43:47,2024-06-28,2024-06-28 16:43:47 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 16:45:01 UTC,2025-02-20 22:19:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225745233,https://inaturalist-open-data.s3.amazonaws.com/photos/400275857/medium.jpeg,,,,3,1,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31430468,-72.87385025,5.0,,,,5.0,,,False,,,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278.0,Garden Boundary
225788902,ed036ec0-5ef7-4ec1-badd-6fdafffe580a,2024-06-28 16:26:46,2024-06-28,2024-06-28 20:26:46 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 20:34:04 UTC,2024-06-28 20:41:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225788902,https://inaturalist-open-data.s3.amazonaws.com/photos/400358334/medium.jpeg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31439365,-72.87375812,7.0,,,,7.0,,,False,,,chicory,Cichorium intybus,chicory,Plantae,52913.0,Garden Boundary
225793068,04df1ae4-1819-4f4d-aece-a453c8b33ecd,2024-06-28 16:49:26,2024-06-28,2024-06-28 20:49:26 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 20:54:17 UTC,2025-03-11 23:59:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225793068,https://inaturalist-open-data.s3.amazonaws.com/photos/400365197/medium.jpeg,,,,5,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3143082339,-72.8737997264,92.0,,,,92.0,,,False,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219.0,Garden Boundary
225793652,e0e0e6d4-c7c6-4941-b54b-e80f9a247f35,2024-06-28 16:57:32,2024-06-28,2024-06-28 20:57:32 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 20:57:47 UTC,2025-03-16 04:01:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225793652,https://inaturalist-open-data.s3.amazonaws.com/photos/400366290/medium.jpeg,,,,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31441742,-72.87379326,5.0,,,,5.0,,open,False,,,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215.0,A
225804489,a6ba8bd8-9e00-44de-bb51-367648c0c7cd,2024-06-28 18:02:56,2024-06-28,2024-06-28 22:02:56 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-06-28 22:04:39 UTC,2025-03-16 04:01:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225804489,https://inaturalist-open-data.s3.amazonaws.com/photos/400388056/medium.jpeg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31441451,-72.87382134,7.0,,,,7.0,,open,False,,,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215.0,A
226278724,d4e3a44f-0f3e-41cd-8d0c-2e6d0b39f678,2024-06-28 15:34:55-04:00,2024-06-28,2024-06-28 19:34:55 UTC,Eastern Time (US & Canada),2052691,benjmo,,2024-06-30 20:18:02 UTC,2025-08-18 19:56:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/226278724,https://inaturalist-open-data.s3.amazonaws.com/photos/401283455/medium.jpg,,,,1,0,False,3,"Hemingway St, New Haven, CT, US",41.3143833333,-72.873895,5.0,,,,5.0,,open,False,,,American Lady,Vanessa virginiensis,American Lady,Insecta,48549.0,Garden Boundary
226278852,019dd67e-6c4c-4d03-b0bf-b2ca717141b5,2024-06-28 16:25:34-04:00,2024-06-28,2024-06-28 20:25:34 UTC,Eastern Time (US & Canada),2052691,benjmo,,2024-06-30 20:18:42 UTC,2025-03-16 04:00:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/226278852,https://inaturalist-open-data.s3.amazonaws.com/photos/401283775/medium.jpg,,,,2,0,False,3,"Hemingway St, New Haven, CT, US",41.3144083333,-72.873895,4.0,,,,4.0,,open,False,,,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215.0,B
226430832,f71d7219-c5bc-4768-aba0-a2cf52a84ce0,2024-07-01 09:22:37,2024-07-01,2024-07-01 13:22:37 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-07-01 13:23:21 UTC,2024-07-01 14:00:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/226430832,https://inaturalist-open-data.s3.amazonaws.com/photos/401577590/medium.jpeg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31442044,-72.87377716,9.0,,,,9.0,,,False,,,Red Milkweed Beetle,Tetraopes tetrophthalmus,Red Milkweed Beetle,Insecta,118559.0,Garden Boundary
226431447,e0ae1968-fbfe-4e0c-aad8-72e27b50fdec,2024-07-01 09:26:35,2024-07-01,2024-07-01 13:26:35 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-07-01 13:27:55 UTC,2024-07-01 13:28:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/226431447,https://inaturalist-open-data.s3.amazonaws.com/photos/401579051/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31444673,-72.87379024,5.0,,,,5.0,,,False,,,Ursine Spurleg Lady Beetle,Brachiacantha ursina,Ursine Spurleg,Insecta,196609.0,C
226432396,b4b9912a-f2ce-4489-97e4-e45bdb98e867,2024-07-01 09:32:28,2024-07-01,2024-07-01 13:32:28 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-07-01 13:33:31 UTC,2024-12-17 18:38:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/226432396,https://inaturalist-open-data.s3.amazonaws.com/photos/401580938/medium.jpeg,,,,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31438347,-72.87385149,7.0,,,,7.0,,,False,,,Ailanthus Webworm Moth,Atteva aurea,Ailanthus Webworm Moth,Insecta,116681.0,A
226433050,dc78d2fe-5097-4b05-921a-c60eb3febbd5,2024-07-01 09:35:40,2024-07-01,2024-07-01 13:35:40 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2024-07-01 13:37:39 UTC,2026-03-24 19:31:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/226433050,https://inaturalist-open-data.s3.amazonaws.com/photos/401582472/medium.jpeg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31439339,-72.87379051,8.0,,,,8.0,,,False,,,Stirellus bicolor,Stirellus bicolor,,Insecta,415458.0,A
